ordemdecompra,corteinicio,cortefim,cortepausa,corteresp,customizacaoinicio,customizacaofim,customizacaopausa,customizacaoresp,coladeirainicio,coladeirafim,coladeirapausa,coladeiraresp,usinageminicio,usinagemfim,usinagempausa,usinagemresp,montageminicio,montagemfim,montagempausa,montagemresp,paineisinicio,paineisfim,paineispausa,paineisresp,embalageminicio,embalagemfim,embalagempausa,embalagemresp,observacoes,conferido,motorista,tamanho,separacao,acabamentoresp,acabamentoinicio,acabamentofim,acabamentopausa
4210262401,2024-11-19 10:30:19,2024-11-19 13:31:57,true,98,2024-11-20 11:20:27,2024-11-20 11:20:27,false,0,2024-11-19 13:45:00,2024-11-19 17:20:00,false,6,2024-11-20 10:40:00,2024-11-20 11:00:00,false,29,2024-11-20 11:25:47,2024-11-20 11:25:47,false,0,2024-11-20 15:00:00,2024-11-25 16:25:00,false,83,2024-11-25 16:45:00,2024-11-26 10:59:00,false,65,,62,39,PEQUENO,2024-11-26 13:32:00,0,,,false
4210262501,2025-01-29 09:13:16,2025-01-30 10:15:14,false,61,2025-01-30 10:43:00,2025-01-30 11:07:00,false,68,2025-01-30 10:55:00,2025-01-30 15:29:00,false,6,2025-01-31 11:37:00,2025-02-04 09:17:00,false,29,2025-02-04 11:20:00,2025-02-07 10:15:00,false,13,2025-02-04 11:20:00,2025-02-07 10:15:00,false,13,2025-02-06 17:10:00,2025-02-07 14:06:00,false,62,13/02/2025 ATENCÃO FALTANDO 276UND DE TAMBORFIX 18/02/2025,96,15,GRANDE,2025-02-13 08:47:00,0,,,false
4210262502,2025-01-28 13:18:48,2025-01-28 16:54:55,false,14,2025-01-29 15:30:00,2025-01-29 15:43:00,false,68,2025-01-29 11:00:00,2025-01-29 14:20:00,false,9,2025-01-30 16:00:00,2025-01-31 14:14:00,true,29,2025-02-03 09:15:00,2025-02-04 10:39:00,false,87,2025-02-03 09:15:00,2025-02-04 10:39:00,false,87,2025-02-06 08:20:00,2025-02-07 10:50:00,true,62,,96,15,MÉDIO,2025-02-11 11:02:00,0,,,false
4210262503,2025-01-28 17:01:04,2025-01-29 08:47:16,false,14,2025-01-29 14:02:00,2025-01-29 14:06:00,false,68,2025-01-29 10:07:00,2025-01-29 10:50:00,false,0,2025-01-30 11:10:00,2025-01-30 16:40:00,false,29,2025-02-03 09:50:00,2025-12-04 07:35:00,false,113,2025-01-30 16:52:28,2025-01-30 16:52:28,false,0,2025-02-05 08:22:00,2025-02-05 10:00:00,false,62,"06/02/2025 ATENÇÃO FALTANDO 03 KITS RO-65 
07/02/2025 ATENÇAO 03 KITS RO OK 
06/02/2025 ATENÇÃO FALTANDO 06 PARES DE CORREDIÇA 500MM 
07/02/2025 ATENÇÃO 06 PARES DE CORREDIÇA OK",96,15,MÉDIO,2025-02-06 16:57:00,0,,,false
4210262601,2024-10-18 11:30:58,2024-10-18 11:31:00,false,75,2024-10-18 13:05:00,2024-10-18 13:23:00,false,68,2024-10-18 14:30:00,2024-10-22 14:50:00,false,54,2024-10-22 15:23:28,2024-10-22 15:23:28,false,0,2024-10-22 15:50:00,2024-10-23 10:40:00,false,21,2024-10-22 15:23:30,2024-10-22 15:23:30,false,0,2024-10-23 14:50:00,2024-10-23 15:09:00,false,62,,34,15,MÉDIO,2024-10-25 11:00:00,0,,,false
4210262801,2024-11-27 09:21:02,2024-11-27 14:13:11,false,22,2024-11-28 06:48:00,2024-11-28 07:20:00,false,25,2024-11-27 14:36:00,2024-11-27 16:20:00,false,6,2024-11-27 16:27:00,2024-11-28 09:18:00,false,29,2024-12-02 17:25:00,2024-12-05 13:45:00,false,21,2024-12-02 17:25:00,2024-12-05 13:45:00,false,21,2024-12-04 09:01:00,2024-12-05 17:18:00,true,62,,62,15,MÉDIO,2024-12-06 15:47:00,0,,,false
4210262802,2024-11-29 15:09:06,2024-11-30 07:07:02,true,98,2024-12-02 08:30:00,2024-12-02 08:35:00,false,68,2024-12-02 10:07:00,2024-12-02 10:43:00,false,6,2024-12-02 14:41:00,2024-12-02 15:53:00,false,29,2024-12-02 16:35:00,2024-12-03 09:40:00,false,14,2024-12-02 16:09:15,2024-12-02 16:09:15,false,0,2024-12-03 10:08:00,2024-12-03 17:23:00,true,62,,62,15,PEQUENO,2024-12-05 15:14:00,0,,,false
4210262803,2024-11-27 14:49:23,2024-11-27 15:15:43,false,0,2024-11-27 15:42:00,2024-11-27 15:44:00,false,25,2024-11-28 07:43:00,2024-11-28 07:50:00,false,9,2024-11-28 09:00:00,2024-11-28 09:32:00,false,71,2024-11-29 07:40:00,2024-11-29 15:45:00,false,106,2024-11-28 09:51:29,2024-11-28 09:51:29,false,0,2024-11-29 15:17:00,2024-11-29 15:22:00,false,62,,96,15,PEQUENO,2024-12-03 03:12:00,0,,,false
4210262804,2024-11-27 15:16:30,2024-11-27 15:49:53,false,22,2024-11-27 16:15:00,2024-11-27 16:17:00,false,25,2024-11-28 07:45:00,2024-11-28 08:06:00,false,9,2024-11-28 09:20:00,2024-11-28 10:54:00,false,29,2024-11-28 13:50:00,2024-11-29 07:40:00,false,106,2024-11-28 11:02:32,2024-11-28 11:02:32,false,0,2024-12-02 11:10:00,2024-12-02 11:20:00,false,62,,96,15,PEQUENO,2024-12-03 14:55:00,0,,,false
4210262805,2024-11-30 09:43:43,2024-11-30 09:43:53,false,14,2024-12-02 10:02:00,2024-12-02 10:13:00,false,68,2024-12-02 09:55:00,2024-12-02 10:05:00,false,6,2024-12-02 13:45:00,2024-12-03 13:03:00,false,29,2024-12-03 14:40:00,2024-12-05 09:00:00,false,14,2024-12-03 13:22:10,2024-12-03 13:22:10,false,0,2024-12-05 09:03:00,2024-12-10 15:15:00,true,62,05/12/2024 FALTANDO PUXADORES 45 DE ALUMINIO OK DIA 10/12/2024,96,15,MÉDIO,2024-12-09 15:59:00,0,,,false
4210262806,2024-11-30 09:46:55,2024-12-02 07:43:57,true,14,2024-12-02 15:30:00,2024-12-02 16:08:00,false,68,2024-12-02 07:50:00,2024-12-02 09:45:00,false,9,2024-12-02 10:00:00,2024-12-02 13:05:00,false,29,2024-12-03 06:55:00,2024-12-05 06:55:00,false,13,2024-12-03 06:55:00,2024-12-05 06:55:00,false,13,2024-12-04 14:30:00,2024-12-05 13:05:00,false,62,05/12/24 FALTANDO PUXADORES 45 DE ALUMINIO PARA AS PORTAS OK DIA 05/12/2024,62,15,MÉDIO,2024-12-06 13:56:00,0,,,false
4210262901,2024-11-14 15:27:36,2024-11-18 11:21:03,false,22,2024-11-18 13:47:00,2024-11-18 14:07:00,false,68,2024-11-18 11:40:00,2024-11-18 14:35:00,false,9,2024-11-19 08:35:00,2024-11-19 10:03:00,false,29,2024-11-26 08:55:00,2024-11-26 17:26:00,false,11,2024-11-26 08:55:00,2024-11-26 17:26:00,false,11,2024-11-27 11:44:00,2024-11-27 14:04:00,false,102,,96,15,MÉDIO,2024-11-29 08:55:00,0,,,false
4210263001,2024-12-12 17:00:36,2024-12-12 17:52:55,false,22,2024-12-13 07:38:00,2024-12-13 07:49:00,false,68,2024-12-13 10:50:00,2024-12-13 11:11:00,false,105,2024-12-13 13:20:00,2024-12-14 09:16:00,false,29,2024-12-26 17:20:00,2024-12-27 13:30:00,false,13,2024-12-16 07:03:27,2024-12-16 07:03:27,false,0,2024-12-30 08:40:00,2024-12-30 09:00:00,false,62,,96,15,PEQUENO,2024-12-30 13:48:00,0,,,false
4210263002,2024-12-12 08:38:59,2024-12-12 13:17:10,false,22,2024-12-12 13:55:00,2024-12-12 14:04:00,false,68,2024-12-13 08:35:00,2024-12-13 10:30:00,false,105,2024-12-13 14:20:00,2024-12-16 13:00:00,true,29,2024-12-27 08:10:00,2024-12-30 16:05:00,false,21,2024-12-16 13:26:51,2024-12-16 13:26:51,false,0,2024-12-30 17:20:00,2024-12-31 09:00:00,false,62,,96,15,MÉDIO,2025-01-02 10:33:00,0,,,false
4210263003,2024-12-12 11:28:32,2024-12-12 14:53:03,false,98,2024-12-13 08:15:00,2024-12-13 08:25:00,false,68,2024-12-12 15:32:00,2024-12-12 16:44:00,false,105,2024-12-13 09:40:00,2024-12-14 07:51:00,false,29,2024-12-27 08:50:00,2024-12-27 14:19:00,false,87,2024-12-16 06:59:54,2024-12-16 06:59:54,false,0,2024-12-30 13:00:00,2024-12-30 13:50:00,false,65,,96,15,MÉDIO,2024-12-30 14:00:00,0,,,false
4210263004,2024-12-12 14:55:49,2024-12-12 17:20:16,true,98,2024-12-13 07:55:00,2024-12-13 08:09:00,false,68,2024-12-13 08:55:00,2024-12-13 10:30:00,false,105,2024-12-16 15:15:00,2024-12-16 17:12:00,true,71,2024-12-27 09:25:00,2024-12-27 10:43:00,false,30,2024-12-17 07:00:52,2024-12-17 07:00:52,false,0,2024-12-27 15:07:00,2024-12-30 08:20:00,false,65,,96,15,PEQUENO,2024-12-30 11:15:00,0,,,false
4210263005,2024-12-13 07:17:13,2024-12-13 08:13:28,true,27,2024-12-13 11:40:00,2024-12-13 15:03:00,false,105,2024-12-13 11:40:00,2024-12-13 15:03:00,false,105,2024-12-16 15:40:00,2024-12-17 07:41:00,true,71,2024-12-27 10:40:00,2024-12-27 14:13:00,false,11,2024-12-23 13:40:00,2024-12-26 08:15:00,false,35,2024-12-30 08:10:00,2024-12-30 08:38:00,false,65,,96,15,PEQUENO,2024-12-30 11:44:00,0,,,false
4210263502,2025-04-29 09:52:24,2025-04-30 10:08:21,true,61,2025-04-30 11:00:00,2025-04-30 17:08:00,false,68,2025-04-30 07:55:00,2025-04-30 10:50:00,false,9,2025-04-02 09:40:00,2025-05-05 09:23:00,false,71,2025-05-23 13:05:00,2025-05-30 10:40:00,false,113,2025-05-05 09:28:58,2025-05-05 09:28:58,false,0,2025-05-28 09:36:00,2025-05-30 13:20:00,false,118,03/06/2025 ATENÇÃO FALTANDO DUAS SAPATA REGULAVEL 13/06/2025 OK,96,15,MÉDIO,2025-06-03 09:08:00,0,,,false
4210263503,2025-04-28 08:50:29,2025-04-29 13:47:22,true,22,2025-04-29 15:27:00,2025-04-30 11:00:00,false,68,2025-04-29 15:00:00,2025-04-30 07:40:00,false,9,2025-04-30 14:40:00,2025-05-02 14:00:00,false,71,2025-05-14 07:55:00,2025-05-16 14:10:00,false,21,2025-05-20 08:40:00,2025-05-20 15:10:00,false,83,2025-05-16 10:30:00,2025-05-21 07:55:00,false,107,,96,15,MÉDIO,2025-05-22 09:40:00,0,,,false
4210263504,2025-05-24 15:34:00,2025-04-28 08:15:40,false,110,2025-04-28 10:29:00,2025-04-28 14:17:00,false,68,2025-04-28 08:40:00,2025-04-28 11:55:00,false,9,2025-04-29 13:20:00,2025-04-30 15:28:00,false,71,2025-05-19 13:15:00,2025-05-23 12:00:00,false,113,2025-04-30 13:35:00,2025-05-02 11:40:00,false,83,2025-05-21 13:40:00,2025-05-23 13:09:00,false,62,27/05/2025 ATENÇÃO FALTANDO TAPA FURO SAVANA UMA CARTELA OK,96,15,GRANDE,2025-05-27 09:02:00,0,,,false
4210263505,2025-04-28 08:31:52,2025-04-28 11:23:22,false,61,2025-04-28 15:20:00,2025-04-29 09:49:00,false,68,2025-04-29 13:00:00,2025-04-29 14:48:00,false,9,2025-04-30 13:40:00,2025-04-30 15:35:00,false,71,2025-05-16 16:00:00,2025-05-19 15:17:00,false,123,2025-05-22 07:40:00,2025-05-26 15:20:00,false,83,2025-05-19 16:37:00,2025-05-26 16:30:00,false,118,,96,15,MÉDIO,2025-05-28 07:51:00,0,,,false
4210263506,2025-04-25 11:20:24,2025-04-28 07:48:56,false,61,2025-04-28 07:51:00,2025-04-28 09:15:00,false,68,2025-04-25 14:00:00,2025-04-28 08:30:00,false,9,2025-04-30 11:20:00,2025-04-30 13:30:00,false,32,2025-05-19 15:05:00,2025-05-23 08:30:00,false,21,2025-05-19 15:05:00,2025-05-23 08:30:00,false,21,2025-05-22 16:19:00,2025-05-23 09:15:00,false,62,26/05/2025 ATENÇÃO FALTANDO UMA CARTELA DE TAPA FURO PEQUENA SAVANA OK,96,15,MÉDIO,2025-05-26 09:30:00,0,,,false
4210263507,2025-04-28 07:51:42,2025-04-28 08:16:47,false,61,2025-04-28 09:50:00,2025-04-28 14:33:00,false,68,2025-04-28 11:30:00,2025-04-28 13:47:00,false,9,2025-04-30 10:40:00,2025-05-02 08:00:00,false,71,2025-05-20 08:10:00,2025-05-20 14:55:00,false,13,2025-05-02 09:01:09,2025-05-02 09:01:09,false,0,2025-05-20 16:37:00,2025-05-20 17:15:00,false,62,,96,15,MÉDIO,2025-05-22 09:00:00,0,,,false
4210263508,2025-05-07 13:02:07,2025-05-07 16:00:56,false,14,2025-05-07 16:45:00,2025-05-07 17:14:00,false,118,2025-05-07 17:00:00,2025-05-08 08:49:00,false,124,2025-05-08 13:25:00,2025-05-08 15:00:00,false,32,2025-05-22 11:25:00,2025-05-26 13:04:00,false,123,2025-05-08 16:07:32,2025-05-08 16:07:32,false,0,2025-05-27 08:33:00,2025-05-27 09:23:00,false,62,27/05/2025 ATENÇÃO FALTANDO TAPA FURO SAVANA UMA CARTELA PEQUENO OK,96,15,MÉDIO,2025-05-27 14:40:00,0,,,false
4210263509,2025-05-02 08:47:58,2025-05-02 10:03:48,false,22,2025-05-02 11:35:00,2025-05-02 11:36:00,false,25,2025-05-02 10:40:00,2025-05-02 11:35:00,false,9,2025-05-05 15:15:00,2025-05-06 13:26:00,false,71,2025-05-19 15:25:00,2025-05-20 15:50:00,false,123,2025-05-06 13:44:50,2025-05-06 13:44:50,false,0,2025-05-21 08:14:00,2025-05-21 09:40:00,false,62,,96,15,PEQUENO,2025-05-21 15:06:00,0,,,false
4210263510,2025-04-30 16:31:52,2025-05-02 08:37:58,false,22,2025-05-02 08:48:00,2025-05-02 08:49:00,false,25,2025-05-02 09:50:00,2025-05-02 10:37:00,false,9,2025-05-05 11:10:00,2025-05-06 13:13:00,false,71,2025-05-20 15:03:00,2025-05-21 13:50:00,false,13,2025-05-06 13:20:07,2025-05-06 13:20:07,false,0,2025-05-12 16:10:00,2025-05-21 16:31:00,false,107,,96,15,PEQUENO,2025-05-22 13:06:00,0,,,false
4210263601,2024-11-25 11:40:35,2024-11-25 16:19:33,false,98,2024-11-25 16:31:00,2024-11-25 16:33:00,false,68,2024-11-26 07:40:00,2024-11-26 08:43:00,false,105,2024-11-26 10:00:00,2024-11-26 11:08:00,false,29,2024-11-27 11:30:00,2024-11-28 07:40:00,false,106,2024-11-26 11:13:23,2024-11-26 11:13:23,false,0,2024-11-28 16:50:00,2024-12-02 10:06:00,true,62,,62,39,MÉDIO,2024-12-03 16:01:00,0,,,false
4210263602,2024-11-26 08:00:00,2024-11-26 09:31:36,true,98,2024-11-26 11:34:00,2024-11-26 11:42:00,false,71,2024-11-26 09:42:00,2024-11-26 10:30:00,false,105,2024-11-26 11:00:00,2024-11-26 11:30:00,false,71,2024-11-28 10:05:00,2024-11-28 15:50:00,false,87,2024-11-28 10:05:00,2024-11-29 08:37:00,false,87,2024-11-29 07:47:00,2024-11-29 10:19:00,false,62,,96,39,MÉDIO,2024-12-02 14:51:00,0,,,false
4210263801,2024-11-30 08:03:56,2024-12-02 08:13:08,false,61,2024-12-02 14:05:00,2024-12-02 14:40:00,false,68,2024-12-02 11:15:00,2024-12-02 13:46:00,false,105,2024-12-03 09:00:00,2024-12-04 08:32:00,false,29,2024-12-05 09:25:00,2024-12-06 14:29:00,false,14,2024-12-05 09:22:44,2024-12-05 09:22:44,false,0,2024-12-05 09:20:00,2024-12-10 15:18:00,true,62,06/12/2024 FALTANDO PUXADORES 45 DE ALUMINIO 4 BARRAS OK DIA 10/12/2024,96,39,MÉDIO,2024-12-11 10:08:00,0,,,false
4210263901,2024-11-28 11:47:15,2024-11-28 13:46:30,false,22,2024-11-28 15:33:00,2024-11-28 15:35:00,false,68,2024-11-28 15:00:00,2024-11-28 16:00:00,false,6,2024-11-28 16:16:00,2024-11-29 15:28:00,false,29,2024-12-02 11:40:00,2024-12-02 17:18:00,false,21,2024-11-30 11:27:49,2024-11-30 11:27:49,false,0,2024-12-03 09:27:00,2024-12-03 10:06:00,false,62,,96,15,PEQUENO,2024-12-03 14:24:00,0,,,false
4210264001,2024-11-28 13:18:49,2024-11-28 14:46:54,false,98,2024-11-28 16:05:00,2024-11-28 16:14:00,false,68,2024-11-28 16:10:00,2024-11-29 08:06:00,false,9,2024-11-29 08:54:00,2024-11-29 15:40:00,false,29,2024-12-06 09:10:00,2024-12-09 06:53:00,false,87,2024-11-30 11:22:46,2024-11-30 11:22:46,false,0,2024-12-09 11:52:00,2024-12-09 13:57:00,false,65,,96,39,MÉDIO,2024-12-10 14:44:00,0,,,false
4210264101,2024-12-30 13:42:16,2024-12-30 15:26:20,false,22,2024-12-30 16:15:00,2024-12-30 16:19:00,false,68,2024-12-30 15:40:00,2024-12-30 16:00:00,false,9,2025-01-07 10:15:00,2025-01-07 10:42:00,false,29,2025-01-08 09:50:00,2025-01-08 13:40:00,false,87,2025-01-07 11:09:21,2025-01-07 11:09:21,false,0,2025-01-10 10:20:00,2025-01-10 10:38:00,false,58,3,96,15,PEQUENO,2025-01-13 11:17:00,0,,,false
4210264201,2025-02-28 13:38:26,2025-03-03 14:20:33,true,22,2025-03-03 14:52:00,2025-03-03 16:50:00,false,68,2025-03-04 08:00:00,2025-03-04 11:35:00,false,6,2025-03-04 15:00:00,2025-03-06 09:48:00,true,29,2025-03-06 11:20:00,2025-03-17 13:02:00,false,11,2025-03-06 10:05:36,2025-03-06 10:05:36,false,0,2025-03-18 08:10:00,2025-03-18 10:00:00,false,62,"17/03/2025 FALTANDO PORTAS DE VIDRO 2159X390X8 = 4 PÇS
18/03/2025 ATENÇÃO FALTANDO SUPORTE PRA VIDRO 48 UND
PROJETO OK DIA 09/04/2025
JAPONES LEVOU OS ACESSÓRIOS FALTANTES 14/04/2025",96,41,GRANDE,2025-03-18 10:12:00,0,,,false
4210264202,2025-02-28 13:27:50,2025-02-28 13:34:19,false,22,2025-03-04 13:43:22,2025-03-04 13:43:22,false,0,2025-03-03 10:40:00,2025-03-03 10:45:00,false,6,2025-03-04 11:08:00,2025-03-04 13:32:00,false,29,2025-03-04 15:35:00,2025-03-05 07:36:00,false,14,2025-03-04 13:43:24,2025-03-04 13:43:24,false,0,2025-03-05 09:15:00,2025-03-05 09:17:00,false,65,,34,41,PEQUENO,2025-03-06 13:55:00,0,,,false
4210264301,2024-11-27 14:39:18,2024-11-27 15:21:51,false,98,2024-11-27 17:58:44,2024-11-27 17:58:44,false,0,2024-11-27 17:58:46,2024-11-27 17:58:46,false,0,2024-11-28 07:00:00,2024-11-28 07:10:00,false,29,2024-11-29 08:55:00,2024-12-06 09:00:00,false,87,2024-11-29 08:55:00,2024-12-06 09:00:00,false,87,2024-12-06 10:25:00,2024-12-06 11:05:00,false,65,,96,15,PEQUENO,2024-12-09 10:51:00,0,,,false
4210264302,2024-11-27 16:59:36,2024-11-27 16:59:42,false,98,2024-11-27 17:45:00,2024-11-27 17:51:00,false,25,2024-11-28 08:22:00,2024-11-28 08:50:00,false,9,2024-11-28 10:00:00,2024-11-28 10:52:00,true,71,2024-12-02 11:55:00,2024-12-02 16:12:00,false,14,2024-11-28 10:54:00,2024-11-28 10:54:00,false,0,2024-12-03 09:13:00,2024-12-03 09:26:00,false,62,,62,15,PEQUENO,2024-12-03 15:55:00,0,,,false
4210264303,2024-11-28 06:58:25,2024-11-28 09:09:53,false,98,2024-11-28 14:07:00,2024-11-28 14:45:00,false,68,2024-11-28 09:40:00,2024-11-28 10:55:00,false,9,2024-11-28 11:50:00,2024-11-29 15:25:00,false,29,2024-12-02 07:38:00,2024-12-09 11:30:00,false,113,2024-12-02 07:38:00,2024-12-09 11:30:00,false,113,2024-12-09 14:04:00,2024-12-09 15:33:00,false,65,,96,15,MÉDIO,2024-12-10 13:24:00,0,,,false
4210264401,2024-12-11 09:47:12,2024-12-11 15:30:22,true,98,2024-12-12 09:10:00,2024-12-12 09:16:00,false,68,2024-12-12 08:30:00,2024-12-12 10:00:00,false,9,2024-12-12 16:58:00,2024-12-13 09:15:00,true,29,2024-12-16 08:00:00,2024-12-16 11:58:00,false,30,2024-12-13 10:23:09,2024-12-13 10:23:09,false,0,2024-12-16 14:30:00,2024-12-18 08:18:00,true,62,,96,15,MÉDIO,2024-12-18 11:29:00,0,,,false
4210264501,2025-01-15 09:25:43,2025-01-16 11:14:04,true,61,2025-01-16 09:47:00,2025-01-16 10:27:00,false,68,2025-01-16 08:32:00,2025-01-16 14:38:00,false,105,2025-01-20 08:10:00,2025-01-21 09:47:00,false,29,2025-01-21 11:20:00,2025-01-27 15:33:00,false,11,2025-01-21 11:06:37,2025-01-21 11:06:37,false,0,2025-01-24 13:20:00,2025-01-27 16:26:00,true,62,,96,15,GRANDE,2025-01-28 15:12:00,0,,,false
4210264502,2025-01-16 13:15:22,2025-01-20 13:15:22,true,14,2025-01-16 13:23:00,2025-01-16 13:59:00,false,68,2025-01-17 10:20:00,2025-01-20 14:10:00,false,105,2025-01-22 08:57:00,2025-01-22 16:04:00,false,71,2025-01-23 08:00:00,2025-01-23 15:53:00,false,30,2025-01-23 07:40:45,2025-01-23 07:40:45,false,0,2025-01-23 16:08:00,2025-01-23 17:22:00,false,62,,96,15,PEQUENO,2025-01-24 10:30:00,0,,,false
4210264503,2025-01-14 16:10:00,2025-01-16 10:54:56,true,110,2025-01-15 10:47:00,2025-01-15 11:16:00,false,68,2025-01-15 10:00:00,2025-01-16 11:05:00,false,9,2025-01-17 14:50:00,2025-01-20 10:55:00,true,71,2025-01-20 13:05:00,2025-01-22 11:46:00,false,87,2025-01-20 11:05:29,2025-01-20 11:05:29,false,0,2025-01-20 09:30:00,2025-01-22 15:54:00,false,65,22/01/2025 FALTANDO FITA DE BORDO CARVALHO DIAN 64 MM OK DIA 23/01/2025,96,15,MÉDIO,2025-01-27 16:54:00,0,,,false
4210264504,2025-01-15 09:56:59,2025-01-15 11:39:32,false,22,2025-01-15 13:05:00,2025-01-15 13:20:00,false,68,2025-01-15 13:05:00,2025-01-15 13:20:00,false,105,2025-01-16 13:46:00,2025-01-17 08:50:00,true,29,2025-01-20 13:25:00,2025-01-21 10:27:00,false,30,2025-01-17 09:32:44,2025-01-17 09:32:44,false,0,2025-01-21 14:27:00,2025-01-21 15:06:00,false,65,,96,15,PEQUENO,2025-01-23 13:27:00,0,,,false
4210264505,2025-01-21 15:34:49,2025-01-22 13:33:10,true,22,2025-01-23 08:35:00,2025-01-23 09:07:00,false,68,2025-01-22 15:35:00,2025-01-23 14:00:00,false,9,2025-01-23 16:30:00,2025-01-27 08:14:00,true,29,2025-01-27 09:30:00,2025-01-28 16:45:00,false,30,2025-01-27 09:30:00,2025-01-28 16:45:00,false,30,2025-01-28 14:38:00,2025-01-29 17:01:00,false,62,28/01/2025  FALTANDO PORTAS COM PUXADORES UZINADOS (CUSTOMIZAÇÃO) OK DIA 30/01/2025,96,15,MÉDIO,2025-02-03 13:33:00,0,,,false
4210264506,2025-01-22 13:41:52,2025-01-22 15:40:16,true,110,2025-01-23 07:37:00,2025-01-23 07:41:00,false,68,2025-01-23 14:10:00,2025-01-23 15:10:00,false,9,2025-01-24 14:10:00,2025-01-27 08:30:00,true,29,2025-01-27 09:50:00,2025-01-28 08:45:00,false,21,2025-01-27 08:33:49,2025-01-27 08:33:49,false,0,2025-01-28 13:51:00,2025-01-28 14:34:00,false,62,"30/01/2025 ATENÇAO FALTANDO TAPA FURO CARVALHO DIAN GRANDE , PIQUENO 1 CARTELA DE CADA

31/01/2025 TAPA FUROS OK",96,15,PEQUENO,2025-01-30 15:47:00,0,,,false
4210264507,2025-01-17 09:36:32,2025-01-17 11:31:57,true,22,2025-01-17 13:27:00,2025-01-17 14:05:00,false,68,2025-01-17 13:50:00,2025-01-17 14:20:00,false,9,2025-01-21 16:07:00,2025-01-21 17:11:00,true,29,2025-01-22 09:55:00,2025-01-23 07:49:00,false,30,2025-01-22 08:51:37,2025-01-22 08:51:37,false,0,2025-01-23 13:28:00,2025-01-23 14:00:00,false,62,,96,15,PEQUENO,2025-01-27 09:06:00,0,,,false
4210264508,2025-01-17 11:34:42,2025-01-17 13:17:57,false,22,2025-01-17 14:07:00,2025-01-17 14:10:00,false,68,2025-01-17 13:25:00,2025-01-17 13:45:50,false,9,2025-01-21 16:10:00,2025-01-22 10:46:00,false,29,2025-01-23 08:09:00,2025-01-23 14:25:00,false,13,2025-01-22 11:15:16,2025-01-22 11:15:16,false,0,2025-01-23 15:15:00,2025-01-23 15:42:00,false,62,,96,15,PEQUENO,2025-01-24 10:37:00,0,,,false
4210264601,2024-12-19 14:51:41,2024-12-23 10:45:37,false,14,2024-12-23 08:51:00,2024-12-23 09:05:00,false,68,2024-12-23 11:15:00,2024-12-23 14:50:00,false,9,2025-01-03 11:00:00,2025-01-06 09:39:00,false,29,2025-01-06 13:10:00,2025-01-07 09:26:00,false,11,2025-01-06 09:45:20,2025-01-06 09:45:20,false,0,2025-01-10 13:06:00,2025-01-10 15:10:00,false,62,"07/01/2025 FALTANDO PEÇAS DE MADEIRA ESPERANDO MATERIAL OK DIA 09/01/2025

13/01/2025 ATENÇAO FALTANDO 06 PARES DE CORREDIÇA 450MM",96,15,MÉDIO,2025-01-13 11:42:00,0,,,false
4210264701,2025-01-14 13:40:39,2025-01-14 15:21:39,false,14,2025-01-15 09:25:00,2025-01-15 09:47:00,false,68,2025-01-14 15:40:00,2025-01-14 16:00:00,false,105,2025-01-15 13:30:00,2025-01-16 08:12:00,true,71,2025-01-16 10:50:00,2025-01-17 10:50:00,false,13,2025-01-16 08:58:54,2025-01-16 08:58:54,false,0,2025-01-17 13:11:00,2025-01-17 13:40:00,false,62,17/01/2025 FALTANDO PORTA DE ALUMINIO 727X397= 1 PEÇA OK DIA 20/01/2025,96,15,PEQUENO,2025-01-22 11:07:00,0,,,false
4210264901,2024-12-19 15:01:47,2024-12-19 16:24:35,false,22,2024-12-23 07:40:00,2024-12-23 08:15:00,false,68,2024-12-23 07:40:00,2024-12-23 07:55:00,false,6,2025-01-03 15:09:00,2025-01-03 15:36:00,false,29,2025-01-06 07:50:00,2025-01-06 11:05:00,false,30,2025-01-03 15:56:35,2025-01-03 15:56:35,false,0,2025-01-06 16:57:00,2025-01-06 17:15:00,false,62,ATENÇAO: FALTA TAPA FURO CZ CRISTAL 03 CARTELAS PIQUENA 12MM 09/01/2025 OK,96,15,PEQUENO,2025-01-07 15:25:00,0,,,false
4210264902,2024-12-23 08:45:24,2024-12-23 08:46:36,false,61,2024-12-23 08:50:00,2024-12-23 08:57:00,false,68,2024-12-26 07:30:00,2024-12-26 07:35:00,false,6,2024-12-23 08:30:00,2024-12-23 08:40:00,false,29,2024-12-26 08:01:22,2024-12-26 08:01:22,false,0,2024-12-26 08:01:23,2024-12-26 08:01:23,false,0,2024-12-26 10:22:00,2024-12-26 10:27:00,false,62,,96,15,PEQUENO,2024-12-26 11:06:00,0,,,false
4210265101,2025-02-05 10:38:29,2025-02-05 13:51:10,false,22,2025-02-06 08:15:00,2025-02-06 08:45:00,false,68,2025-02-05 14:10:00,2025-02-05 16:13:00,false,6,2025-02-06 16:35:00,2025-02-07 11:00:00,false,29,2025-02-07 11:50:00,2025-02-07 15:10:00,false,21,2025-02-07 11:34:49,2025-02-07 11:34:49,false,0,2025-02-10 14:47:00,2025-02-10 16:18:00,false,62,,96,15,MÉDIO,2025-02-13 14:18:00,0,,,false
